https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUyt8kHDQRLlvlsGxleqP7IOXTIxHXiEc7GQ&s,Jonathan Edwards
https://upload.wikimedia.org/wikipedia/commons/6/6e/Kim_Jong-un_April_2019_%28cropped%29.jpg,Kim Jong Eun
https://upload.wikimedia.org/wikipedia/en/e/ec/Lisa_Simpson.png,Lisa Simpson
file:///C:/Users/user/Downloads/MJLocal.jpg,Michael Jordan
https://www.songhall.org/images/uploads/exhibits/Michael_Jackson.jpg,Michael Jackson
